messageid,offsetTime,logDateTime,time(millisecond),latitude,longitude,satnum,gpsHealth,altitude,baroAlt,height,accelX,accelY,accelZ,accel,gyroX,gyroY,gyroZ,gyro,errorX,errorY,errorZ,error,magX,magY,magZ,magMod,velN,velE,velD,vel,velH,quatW,quatX,quatY,quatZ,roll,pitch,yaw,yaw360,magYawX,thrustAngle,latitudeHP,longitudeHP,imuTemp,flyc_state,flycStateStr,nonGPSError,nonGPSErrStr,DWflyCState,connectedToRC,current,volt1,volt2,volt3,volt4,volt5,volt6,totalVolts,voltSpread,Watts,batteryTemp(C),ratedCapacity,remainingCapacity,percentageCapacity,batteryUsefulTime,voltagePercent,batteryCycleCount,batteryLifePercentage,batteryBarCode,minCurrent,maxCurrent,avgCurrent,minVolts,maxVolts,avgVolts,minWatts,maxWatts,avgWatts,Gimbal:roll,Gimbal:pitch,Gimbal:yaw,Gimbal:Xroll,Gimbal:Xpitch,Gimbal:Xyaw,rFront,lFront,lBack,rBack,rFrontSpeed,lFrontSpeed,lBackSpeed,rBackSpeed,rFrontLoad,lFrontLoad,lBackLoad,rBackLoad,aileron,elevator,throttle,rudder,modeSwitch,latitudeTablet,longitudeTablet,droneModel
987028,1645.0466666666666,0,793800,41.29391941897173,-72.9647256994474,9,4,-178.3964786315918,-177.54290043640137,0.0,0.6876514554023743,0.07381623983383179,-0.7151585817337036,0.9948694177667599,0.0045345257967710495,0.002899281680583954,0.006316766608506441,0.008298752849151119,-0.012264728546142578,-0.020433425903320312,-0.04107967019081116,0.047491975779523694,-1242,349,551,1402.8421151362686,-0.022663651034235954,0.002168666571378708,-0.13446597754955292,0.13637977603463172,0.022767173581703985,0.21280504763126373,0.35287657380104065,0.12369789183139801,-0.9027131199836731,-4.194334851786184,43.756260098703265,-151.78573311188651,208.21426688811349,-139.54633767707165,0,41.29448715294718,-72.96442396282784,64,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.630894724251679,-43.67145091149615,-153.47062136689968,-4.194334851786184,43.756260098703265,-151.78573311188651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987030,1645.05,0,793800,41.29391941885248,-72.96472569975349,9,4,-179.47440535583496,-177.5467551361084,0.0,0.6875249147415161,0.0736820250749588,-0.7152547836303711,0.9948411705973998,0.005113475024700165,0.003096034750342369,0.006605188362300396,0.008908511172189687,-0.011588573455810547,-0.018361330032348633,-0.03991295397281647,0.04543652022474554,-1242,349,551,1402.8421151362686,-0.02272159233689308,0.002076860051602125,-0.1305183470249176,0.13249763400195008,0.022816312278672448,0.2128053903579712,0.3528796434402466,0.12368886172771454,-0.9027131795883179,-4.193309353787484,43.75633048567119,-151.78610821510213,208.21389178489787,-139.54766319793205,0,41.29448715294718,-72.96442396282784,64,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.630894724251679,-43.67145091149615,-153.47062136689968,-4.194334851786184,43.756260098703265,-151.78573311188651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987033,1645.055,0,793800,41.29391941873151,-72.96472570006313,9,4,-179.47440535583496,-177.5506598968506,0.0,0.687521755695343,0.07358390092849731,-0.7156586050987244,0.9951221000872776,0.005006955936551094,0.0033727309200912714,0.006664209999144077,0.008992030722956627,-0.00981760025024414,-0.01573777198791504,-0.041263580322265625,0.04524097482182788,-1242,349,551,1402.8421151362686,-0.022770682349801064,0.0019981712102890015,-0.12668927013874054,0.12873487418391313,0.022858185904860637,0.2128058224916458,0.35288339853286743,0.1236792579293251,-0.902712881565094,-4.192200001085235,43.75645971581651,-151.78648597714388,208.21351402285612,-139.54903109463024,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.630894724251679,-43.67145091149615,-153.47062136689968,-4.194334851786184,43.756260098703265,-151.78573311188651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987036,1645.06,0,793800,41.29391941860946,-72.96472570037564,9,4,-179.14141186523437,-177.55400147094727,0.0,0.6875633001327515,0.07352364808320999,-0.716131329536438,0.9954863633724623,0.004353777505457401,0.00344598526135087,0.006587692070752382,0.00861556033044445,-0.007884025573730469,-0.013105154037475586,-0.044023118913173676,0.04660405476390041,-1242,349,551,1402.8421151362686,-0.02281010150909424,0.0019326452165842056,-0.12393151223659515,0.12602799519804203,0.02289182929318601,0.21280650794506073,0.3528873324394226,0.12367060780525208,-0.902712345123291,-4.191171367963008,43.756643590292946,-151.78679289197547,208.21320710802453,-139.55021979924706,0,41.29448715294718,-72.96442396282784,64,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.630894724251679,-43.67145091149615,-153.47062136689968,-4.194334851786184,43.756260098703265,-151.78573311188651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987039,1645.065,0,793800,41.29391941848672,-72.96472570069014,9,4,-179.14141186523437,-177.55738059082032,0.0,0.6875263452529907,0.07349899411201477,-0.7163556814193726,0.9956204296087069,0.0036256650928407907,0.003408105345442891,0.006527372170239687,0.00820775345998527,-0.007083892822265625,-0.01076507568359375,-0.045127615332603455,0.046931546507634654,-1242,349,551,1402.8421151362686,-0.022845521569252014,0.0018788198940455914,-0.12127476930618286,0.12342211102648218,0.022922648624568245,0.21280764043331146,0.3528909385204315,0.12366358935832977,-0.9027116298675537,-4.190299156948088,43.756844767983324,-151.78697851109183,208.21302148890817,-139.55117144578995,0,41.29448715294718,-72.96442396282784,64,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.630894724251679,-43.67145091149615,-153.47062136689968,-4.194334851786184,43.756260098703265,-151.78573311188651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987040,1645.0666666666666,0,793800,41.29391941848672,-72.96472570069014,9,4,-179.14141186523437,-177.55738059082032,0.0,0.6875263452529907,0.07349899411201477,-0.7163556814193726,0.9956204296087069,0.0036256650928407907,0.003408105345442891,0.006527372170239687,0.00820775345998527,-0.007083892822265625,-0.01076507568359375,-0.045127615332603455,0.046931546507634654,-1242,349,551,1402.8421151362686,-0.022845521569252014,0.0018788198940455914,-0.12127476930618286,0.12342211102648218,0.022922648624568245,0.21280764043331146,0.3528909385204315,0.12366358935832977,-0.9027116298675537,-4.190299156948088,43.756844767983324,-151.78697851109183,208.21302148890817,-139.55117144578995,0,41.29448715294718,-72.96442396282784,64,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.626453393743878,-43.67220223230485,-153.47026619706284,-4.190299156948088,43.756844767983324,-151.78697851109183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987042,1645.07,0,793800,41.29391941836338,-72.96472570100558,9,4,-178.8049891937256,-177.55963333740235,0.0,0.687517523765564,0.07347317039966583,-0.7165199518203735,0.9957306330579478,0.003036763984709978,0.003217531368136406,0.006372230127453804,0.007757561498370688,-0.006549358367919922,-0.009243965148925781,-0.04652790725231171,0.04788727534518661,-1242,349,551,1402.8421151362686,-0.022878268733620644,0.0018326002173125744,-0.11966182291507721,0.12184303618657717,0.02295154905021136,0.21280916035175323,0.3528938889503479,0.12365808337926865,-0.9027108550071716,-4.189583427474207,43.75701872883914,-151.78705319788517,208.21294680211483,-139.5519413489406,0,41.29448715294718,-72.96442396282784,64,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.626453393743878,-43.67220223230485,-153.47026619706284,-4.190299156948088,43.756844767983324,-151.78697851109183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987045,1645.075,0,793800,41.29391941823979,-72.96472570132111,9,4,-178.8049891937256,-177.56191111450195,0.0,0.6875579953193665,0.07336483150720596,-0.7166005969047546,0.9958086216306411,0.002390547888353467,0.0030541522428393364,0.006293750833719969,0.007392825216782997,-0.006633281707763672,-0.008514404296875,-0.04767628759145737,0.04888275672717883,-1242,349,551,1402.8421151362686,-0.02291143499314785,0.001790028065443039,-0.1181078553199768,0.12032291362082655,0.022981254402671618,0.21281103789806366,0.3528960943222046,0.12365400046110153,-0.9027101993560791,-4.18901989680207,43.75715535091007,-151.7870342428053,208.2129657571947,-139.5525479895746,0,41.29448715294718,-72.96442396282784,64,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.626453393743878,-43.67220223230485,-153.47026619706284,-4.190299156948088,43.756844767983324,-151.78697851109183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987048,1645.08,0,793800,41.29391941811605,-72.96472570163554,9,4,-177.3889627532959,-177.55939554748537,0.0,0.6876614689826965,0.07338091731071472,-0.7165281176567078,0.99582910097138,0.0019177136709913611,0.0029388798866420984,0.0060056233778595924,0.0069557280617279955,-0.007565021514892578,-0.009348630905151367,-0.04794086515903473,0.04942623799681996,-1252,352,551,1412.4478751444246,-0.022949257865548134,0.001743284985423088,-0.12062408775091171,0.12280015482424879,0.023015374842044706,0.21281300485134125,0.35289761424064636,0.12365125119686127,-0.9027094841003418,-4.188607919130834,43.7572511142583,-151.78693720889217,208.21306279110783,-139.72212386206255,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.626453393743878,-43.67220223230485,-153.47026619706284,-4.190299156948088,43.756844767983324,-151.78697851109183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987051,1645.085,0,793800,41.29391941799222,-72.96472570194787,9,4,-177.3889627532959,-177.55684243469238,0.0,0.6878547668457031,0.07336248457431793,-0.7164342403411865,0.9958936967109123,0.001943604089319706,0.0026639860589057207,0.005613549146801233,0.006510480212827405,-0.009288311004638672,-0.010353326797485352,-0.04858895391225815,0.05054058309301513,-1252,352,551,1412.4478751444246,-0.02299569919705391,0.0016915183514356613,-0.12306395173072815,0.12520542972043033,0.023057827649078943,0.21281446516513824,0.3528984487056732,0.12364920228719711,-0.9027090668678284,-4.188310070063086,43.75728674476509,-151.78686656556155,208.21313343443845,-139.7224890280522,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.626453393743878,-43.67220223230485,-153.47026619706284,-4.190299156948088,43.756844767983324,-151.78697851109183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987052,1645.0866666666666,0,793800,41.29391941799222,-72.96472570194787,9,4,-177.3889627532959,-177.55684243469238,0.0,0.6878547668457031,0.07336248457431793,-0.7164342403411865,0.9958936967109123,0.001943604089319706,0.0026639860589057207,0.005613549146801233,0.006510480212827405,-0.009288311004638672,-0.010353326797485352,-0.04858895391225815,0.05054058309301513,-1252,352,551,1412.4478751444246,-0.02299569919705391,0.0016915183514356613,-0.12306395173072815,0.12520542972043033,0.023057827649078943,0.21281446516513824,0.3528984487056732,0.12364920228719711,-0.9027090668678284,-4.188310070063086,43.75728674476509,-151.78686656556155,208.21313343443845,-139.7224890280522,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.624266025662181,-43.672717911587185,-153.4693646120924,-4.188310070063086,43.75728674476509,-151.78686656556155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987054,1645.09,0,793800,41.29391941786847,-72.96472570225767,9,4,-177.74596051025392,-177.5554782714844,0.0,0.687982976436615,0.0732162594795227,-0.7162073254585266,0.9958082795193122,0.0021061894949525595,0.002535827923566103,0.005101005546748638,0.006073443424824707,-0.01129913330078125,-0.01180410385131836,-0.048492416739463806,0.05117149364944668,-1252,352,551,1412.4478751444246,-0.023052195087075233,0.0016324976459145546,-0.1244196891784668,0.12654772934416003,0.023109927453293575,0.21281488239765167,0.3528987765312195,0.12364723533391953,-0.9027090668678284,-4.188081449279332,43.757260579595304,-151.7869071753523,208.2130928246477,-139.722835355637,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.624266025662181,-43.672717911587185,-153.4693646120924,-4.188310070063086,43.75728674476509,-151.78686656556155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987057,1645.095,0,793800,41.293919417744675,-72.96472570256518,9,4,-177.74596051025392,-177.5540890777588,0.0,0.6880313754081726,0.0731087327003479,-0.7163335084915161,0.9959245733141028,0.0022323245648294687,0.0025232434272766113,0.004714700859040022,0.005794690202786376,-0.010701179504394531,-0.011854887008666992,-0.04997381567955017,0.05246366211338272,-1252,352,551,1412.4478751444246,-0.023105701431632042,0.0015732231549918652,-0.12573373317718506,0.12784881746975485,0.023159198382999475,0.21281421184539795,0.35289889574050903,0.12364532053470612,-0.9027095437049866,-4.187913114480039,43.75721183516866,-151.78707644399034,208.21292355600966,-139.72312673490904,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.624266025662181,-43.672717911587185,-153.4693646120924,-4.188310070063086,43.75728674476509,-151.78686656556155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987060,1645.1,0,793800,41.29391941762076,-72.96472570287023,9,4,-177.7322312713623,-177.55263730773927,0.0,0.6880511045455933,0.07303491234779358,-0.7167561650276184,0.9962368297714953,0.002275358187034726,0.0026080873794853687,0.004743104334920645,0.005871661893389284,-0.008643150329589844,-0.009913921356201172,-0.052519798278808594,0.05414165767247598,-1252,352,551,1412.4478751444246,-0.02314891666173935,0.0015236535109579563,-0.1270541101694107,0.12915471642016935,0.023199005638897718,0.21281298995018005,0.3528990149497986,0.12364335358142853,-0.9027099013328552,-4.187761973673832,43.75715199708522,-151.78728884573817,208.21271115426183,-139.72340818530628,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.583,3.734,3.738,3.732,3.736,0,0,14.94,0.005999999999999783,8.710019999999998,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.624266025662181,-43.672717911587185,-153.4693646120924,-4.188310070063086,43.75728674476509,-151.78686656556155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987063,1645.105,0,793800,41.29391941749678,-72.96472570317236,9,4,-177.7322312713623,-177.55116050720216,0.0,0.6879510283470154,0.07302159070968628,-0.7171429395675659,0.9964450641581293,0.0023126399610191584,0.0026908619329333305,0.005084342323243618,0.006199965999208279,-0.0063381195068359375,-0.00714564323425293,-0.05414709448814392,0.05498308665055232,-1252,352,551,1412.4478751444246,-0.023180607706308365,0.0014879251830279827,-0.1283472180366516,0.13043221562456048,0.02322831235763915,0.21281220018863678,0.3528994619846344,0.12364121526479721,-0.9027103185653687,-4.187566351844326,43.75713489115775,-151.7874808994149,208.2125191005851,-139.72369801188012,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.624266025662181,-43.672717911587185,-153.4693646120924,-4.188310070063086,43.75728674476509,-151.78686656556155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987064,1645.1066666666666,0,793800,41.29391941749678,-72.96472570317236,9,4,-177.7322312713623,-177.55116050720216,0.0,0.6879510283470154,0.07302159070968628,-0.7171429395675659,0.9964450641581293,0.0023126399610191584,0.0026908619329333305,0.005084342323243618,0.006199965999208279,-0.0063381195068359375,-0.00714564323425293,-0.05414709448814392,0.05498308665055232,-1252,352,551,1412.4478751444246,-0.023180607706308365,0.0014879251830279827,-0.1283472180366516,0.13043221562456048,0.02322831235763915,0.21281220018863678,0.3528994619846344,0.12364121526479721,-0.9027103185653687,-4.187566351844326,43.75713489115775,-151.7874808994149,208.2125191005851,-139.72369801188012,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.6234421340935485,-43.67259155308754,-153.4696788007942,-4.187566351844326,43.75713489115775,-151.7874808994149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987066,1645.11,0,793800,41.293919417372834,-72.96472570347134,9,4,-177.72364580383302,-177.54964616088867,0.0,0.6878451108932495,0.07316765189170837,-0.71734219789505,0.9965260813164872,0.0025777691043913364,0.0029961431864649057,0.005352657288312912,0.00665377393630742,-0.004490375518798828,-0.006127595901489258,-0.054851680994033813,0.05537524547758706,-1252,352,551,1412.4478751444246,-0.023203060030937195,0.00145728699862957,-0.12963397800922394,0.13170221689361045,0.023248778036611944,0.21281187236309052,0.35290050506591797,0.12363854795694351,-0.9027103185653687,-4.1872777503053955,43.757168651985836,-151.78763309752156,208.21236690247844,-139.72405280188437,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.6234421340935485,-43.67259155308754,-153.4696788007942,-4.187566351844326,43.75713489115775,-151.7874808994149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987069,1645.115,0,793800,41.29391941724879,-72.96472570376739,9,4,-177.72364580383302,-177.54811929931643,0.0,0.6878697276115417,0.07337813824415207,-0.7172927260398865,0.9965229391069159,0.0025980256032198668,0.0030743847601115704,0.0053162649273872375,0.006668152027837987,-0.0038509368896484375,-0.008339166641235352,-0.05436693876981735,0.055137423284003916,-1252,352,551,1412.4478751444246,-0.023222316056489944,0.0014155912213027477,-0.13088580965995789,0.13293748542783584,0.023265422014941833,0.21281161904335022,0.35290205478668213,0.12363556027412415,-0.9027101397514343,-4.186938023747777,43.75725235859283,-151.78778933230333,208.21221066769667,-139.7244162009439,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.6234421340935485,-43.67259155308754,-153.4696788007942,-4.187566351844326,43.75713489115775,-151.7874808994149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987072,1645.12,0,793800,41.29391941712463,-72.96472570406151,9,4,-176.30595483398437,-177.54174903259278,0.0,0.6878299117088318,0.07369092106819153,-0.7169386148452759,0.996263678322923,0.0027479163836687803,0.0027974583208560944,0.005251362919807434,0.006553901893077952,-0.0038166046142578125,-0.012859106063842773,-0.05188201367855072,0.053587931690671324,-1235,356,547,1396.8428687579717,-0.023241398856043816,0.001351295504719019,-0.13611669838428497,0.13809324458265582,0.023280649052953583,0.21281123161315918,0.35290348529815674,0.12363238632678986,-0.9027101993560791,-4.1865896977679755,43.75731910762337,-151.78797964628745,208.21202035371255,-139.01942687093842,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.6234421340935485,-43.67259155308754,-153.4696788007942,-4.187566351844326,43.75713489115775,-151.7874808994149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987075,1645.125,0,793800,41.293919417000176,-72.96472570435454,9,4,-176.30595483398437,-177.535328704834,0.0,0.6877130270004272,0.07392490655183792,-0.7163894772529602,0.9958051930139539,0.0028315011877566576,0.0024624017532914877,0.005265308078378439,0.006465623754218738,-0.0050201416015625,-0.016824007034301758,-0.049538783729076385,0.0525579692125388,-1235,356,547,1396.8428687579717,-0.023266499862074852,0.001267175655812025,-0.14117228984832764,0.14308232305562713,0.023300981738429215,0.21281073987483978,0.3529042601585388,0.12362879514694214,-0.902710497379303,-4.186222499022628,43.757290313837466,-151.78819571731918,208.21180428268082,-139.01995970628235,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.6234421340935485,-43.67259155308754,-153.4696788007942,-4.187566351844326,43.75713489115775,-151.7874808994149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987076,1645.1266666666668,0,793800,41.293919417000176,-72.96472570435454,9,4,-176.30595483398437,-177.535328704834,0.0,0.6877130270004272,0.07392490655183792,-0.7163894772529602,0.9958051930139539,0.0028315011877566576,0.0024624017532914877,0.005265308078378439,0.006465623754218738,-0.0050201416015625,-0.016824007034301758,-0.049538783729076385,0.0525579692125388,-1235,356,547,1396.8428687579717,-0.023266499862074852,0.001267175655812025,-0.14117228984832764,0.14308232305562713,0.023300981738429215,0.21281073987483978,0.3529042601585388,0.12362879514694214,-0.902710497379303,-4.186222499022628,43.757290313837466,-151.78819571731918,208.21180428268082,-139.01995970628235,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.621961690590949,-43.67280328895181,-153.46985638571263,-4.186222499022628,43.757290313837466,-151.78819571731918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987078,1645.13,0,793800,41.29391941687502,-72.96472570464685,9,4,-178.7740890197754,-177.53723102416993,0.0,0.6877014636993408,0.07409398257732391,-0.715907633304596,0.9954631890995128,0.0027361579705029726,0.0019286307506263256,0.005340553354471922,0.006302990333466307,-0.006934165954589844,-0.02009296417236328,-0.047669850289821625,0.05219410400966448,-1235,356,547,1396.8428687579717,-0.023301171138882637,0.0011667106300592422,-0.13906170427799225,0.14100518921953745,0.02333036198042779,0.21281050145626068,0.3529040515422821,0.12362495064735413,-0.9027111530303955,-4.18584789542245,43.757136308214996,-151.78839965844014,208.21160034155986,-139.02065852772478,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.621961690590949,-43.67280328895181,-153.46985638571263,-4.186222499022628,43.757290313837466,-151.78819571731918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987081,1645.135,0,793800,41.293919416748565,-72.96472570493908,9,4,-178.7740890197754,-177.53917088928225,0.0,0.6877039670944214,0.07422430068254471,-0.7155944108963013,0.9952493929037295,0.002850068500265479,0.0015241785440593958,0.005407196935266256,0.0062995070749328735,-0.008545875549316406,-0.02174687385559082,-0.046065784990787506,0.05165283204445664,-1235,356,547,1396.8428687579717,-0.023343900218605995,0.0010579763911664486,-0.13700920343399048,0.1389876930417837,0.023367862363949738,0.21281056106090546,0.3529027998447418,0.12362077087163925,-0.9027121663093567,-4.185457212217038,43.75684668387998,-151.7885887722009,208.2114112277991,-139.02154803246802,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.621961690590949,-43.67280328895181,-153.46985638571263,-4.186222499022628,43.757290313837466,-151.78819571731918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987084,1645.14,0,793800,41.293919416620646,-72.96472570523167,9,4,-178.41020787048342,-177.53988425903322,0.0,0.6877055764198303,0.07433785498142242,-0.7154848575592041,0.9951802137897863,0.0029318598099052906,0.0014855604385957122,0.005591460503637791,0.006485917230847149,-0.008676528930664062,-0.023240089416503906,-0.04566526412963867,0.05196826202983328,-1235,356,547,1396.8428687579717,-0.023387283086776733,0.0009417757391929626,-0.13604561984539032,0.13804442267198058,0.023406237453379077,0.21281087398529053,0.3529011309146881,0.12361613661050797,-0.9027133584022522,-4.185021759244657,43.75649328523689,-151.7887738801928,208.2112261198072,-139.0225775626219,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.621961690590949,-43.67280328895181,-153.46985638571263,-4.186222499022628,43.757290313837466,-151.78819571731918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987087,1645.145,0,793800,41.29391941649196,-72.9647257055257,9,4,-178.41020787048342,-177.54062265930176,0.0,0.6877437233924866,0.07439010590314865,-0.7153455018997192,0.9951102974093896,0.002972797490656376,0.0018019233830273151,0.005726453848183155,0.006699009365131916,-0.009341239929199219,-0.024627685546875,-0.04366596043109894,0.050995075832681334,-1235,356,547,1396.8428687579717,-0.02343398705124855,0.0008186371996998787,-0.13511095941066742,0.13713057014704574,0.023448281727726176,0.21281147003173828,0.3528998792171478,0.12361130118370056,-0.9027143716812134,-4.1845410409138095,43.75618471062736,-151.78893738848552,208.21106261151448,-139.02361253301495,0,41.29448715294718,-72.96442396282784,65,6,GPS_ATTI,0,UNKNOWN,7,1,0.585,3.734,3.739,3.734,3.737,0,0,14.943,0.004999999999999893,8.741655,47,4210,1052,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4.621961690590949,-43.67280328895181,-153.46985638571263,-4.186222499022628,43.757290313837466,-151.78819571731918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
